image_path,Adventure,Fantasy,Historical,Isekai,Mystery,Romance,School,SF,sports,Supernatural
./images/SF/Azur Lane Comic Anthology_608.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Azur Lane Queens Orders_751.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Babel_980.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Babylon made wa Nankounen_502.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Bad Born Blood_964.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Bakuretsu Tenshi Angels Adolescence_110.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Bane of My Existence_173.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Banji Kaichou_649.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Baoh Raihousha_459.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Batman and the Justice League_175.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Baymax_163.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Beast 9_773.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Beatless Dystopia_919.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Beatless_117.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Biomega_953.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Birth_433.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Bishoujo Senshi 04R1_913.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Black Bullet_346.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Black City_653.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Black Magic_808.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blame Denki Ryoushi Kiken Kaisou Dasshutsu Sakusen_152.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blame Gakuen And So On_245.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blame Keiso Seibutsu no Toride_858.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blame_478.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blassreiter Genetic_887.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Bloody Monday Last Season_257.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blue Drop Maiorita Tenshi_863.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blue Drop Tenshi no Itazura_129.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blue Drop_681.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blue Hole_132.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Blue Nathanael_281.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/BM Nectar_371.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Bocchi Hakase to Robot Shoujo no Zetsubouteki Utopia_326.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Bocchiman_993.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Boku ga Aishita Subete no Kimi e_156.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Boku ni Koisuru Mechanical_587.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Boku no Tsuma wa Kanjou ga Nai_717.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Boku to Kanojo no Game Sensou_382.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Boku to Roboko_246.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Boku wo Tsutsumu Tsuki no Hikari BokuTama Jisedaihen_107.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Bokurano_723.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Boukyou Tarou_251.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Brain Powerd_995.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/BT X_439.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Btooom U18_406.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/BurnUp Excess  W_816.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Buzzer Beater_510.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
./images/SF/Cambrian_887.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Captain Herlock Jigen Koukai_742.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Caravan Kidd_642.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Carole  Tuesday_345.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/CAT_587.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Chikyuu Hyoukai Jiki_876.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Chikyuu Kiroku 0001_764.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Chikyuu no Ko_244.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Chirality_477.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Chiteikoku no Kaijin_179.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Chotto Kaettekita Dr Slump_970.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Choujigen Game Neptune Megami Tsuushin_777.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Choujigen Game Neptune The Animation  Hello New World_182.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Choujigen Game Neptune_753.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Choujikuu Yousai Macross The First_389.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Choujin Locke_194.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Choujin Taikei_792.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Chu Feng_218.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Clockwork Planet_364.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Cloth Road_881.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Code Geass Boukoku no Akito_909.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Code Geass Hangyaku no Lelouch R2_286.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Code Geass Hangyaku no Lelouch Re_269.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Code Geass Hankou no Suzaku_982.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/ConVeniN_426.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/Cosmos_791.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Cross Ange Tenshi to Ryuu no Rondo_191.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Cubism Love_448.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Cutie Honey a Go Go_957.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Cutie Honey_316.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Cyberpunk Edgerunners Madness_823.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Cyborg Jiichan G_287.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/CylciaCode_158.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dai Dark_860.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Daiakutou Shounen_598.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Daikaijuu Gaeatima_445.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dainana Joshikai Houkou_381.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Daisuki desu Mahou Tenshi Cosmos_846.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Darker than Black Shikkoku no Hana_628.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/Darling in the FranXX_791.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Darwin Jihen_666.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Date A Live Fragment Date A Bullet_262.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Date A Live Tooka Dead End_233.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Date Ast Like_237.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/DearS Official Fan Book_194.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Demokratia_365.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Demon Sacred_327.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Denpa Onna to Seishun Otoko_972.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Designs_355.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Devilman Lady_155.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/Di Gi Charat Koushiki Comic Anthology_260.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Digimon Xros Wars_430.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dimension W_357.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dinosan_449.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/DNA² Dokoka de Nakushita Aitsu no Aitsu_498.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/DOLL IC in a Doll_607.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dominion C1 Conflict_251.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dominion_177.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Door to Heaven_144.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Doraemon Plus_841.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dosei Mansion_219.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dr Rurru_304.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dr Slump_360.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dragon Ball Heroes Victory Mission_278.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dragon Ball Ossu Kaettekita Son Gokuu to Nakamatachi_702.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dragonaut The Resonance_333.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/DRAMAtical Murder_232.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dropout_383.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Dulce Report_980.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Earthian_903.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/EArTh_497.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ecstas Online_247.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Eden Its an Endless World_225.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Eiyuu Kikan_914.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Endou Hiroki Tanpenshuu_409.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Eques_283.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/ES Eternal Sabbath_136.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/Es_680.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Etowa_561.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Eureka Seven AO_873.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Eureka Seven Gravity Boys and Lifting Girl_540.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Eureka Seven_361.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Evangelion 30 120min_248.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Eve no Jikan_966.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Eve to Eve_278.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/ExArm_417.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Exoskull Zero_981.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/FateGrand Order Epic of Remnant  Ashu Tokuiten EX  Shinkai Dennou Rakudo SERAPH_359.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Fiancé wa Monster_287.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Fight Ippatsu Juudenchan_945.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Final Fantasy Lost Stranger_518.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Five Star Stories_833.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/FLCL_176.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Foo Fighter Fuji_333.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Fool Night_434.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Fourteen_145.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Freezing First Chronicle_618.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Freezing Pair Love Stories_711.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Freezing Zero_240.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Fukanzen Shinsei Kikan Ilis_449.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Full Metal Panic Another_192.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Full Metal Panic Surplus_558.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Full Metal Panic Tanpenshuu_479.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Futaribocchi Sensou_174.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Futatabi_485.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gakuen PsychoPass_564.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Galaxy Angel_594.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/GANTZEXA_725.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/GantzG_487.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/GantzMinus_714.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/GantzNishi_152.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/Gantz_859.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/Garden_518.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gekijouban Mahouka Koukou no Rettousei Hoshi wo Yobu Shoujo_788.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gekijouban SteinsGate Fuka Ryouiki no Déjà vu_952.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gekka Bijin_955.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gekkou no Arcadia_194.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Genocyber_762.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gensou Gynaecocracy_764.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Getter Robo Devolution Uchuu Saigo no 3punkan_780.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Getter Robo Go_350.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Getter Robo G_557.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Getter Robo Āḥ_322.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gigantis_210.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gin no Sankaku_323.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ginen Shounen_360.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ginga Patrol Jaco_256.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Ginkaku Hakase to Marmot_466.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Global Garden_603.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/GMaru Edition_800.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/God Eater The Spiral Fate_581.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gojikanme no Sensou_395.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Grand Doll_800.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Great Mazinger_416.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Green Worldz_826.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Grey_951.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Guardian Dog_552.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Guilty Crown Dancing Endlaves_457.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Guilty Crown_842.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gundam Sentinel_942.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gunnm Kasei Senki_476.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gunnm Last Order_670.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gunnm_473.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gunnou Kyoushitsu_299.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gunslinger Girl_548.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gusha no Hoshi_243.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Gyakusatsu Kikan_481.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/G_874.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/hackCell_619.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/hackGU_216.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/hackTasogare no Hibun_102.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Haisha_758.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Haiyore Nyarukosan_392.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hakase no Kimagure Homunculus_798.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Halcyon Lunch_576.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hal_974.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hanazamurai no Sahara_495.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Harmony_793.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Haruhi Comic Anthology Kyon to Koizumi no Sainan_875.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hatsukoi Loss Time_591.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hatsune Miku no Shoushitsu_782.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Heavens Door_518.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Heavy Object_519.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hello World_820.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Henyoku no Drops_195.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hero Girl x Healer Boy Touch or Death_310.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hero Killer_452.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Heroman_326.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/HiFi Cluster_159.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Himenospia_909.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
./images/SF/Hitogatana_756.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hitoner_739.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/SF/Hokuto no Ken_567.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
